source,song_id,n_bars,beats_per_bar,bpm,key,mode,transpose_offset,n_melody_notes,chord_consonance,melody_chord_coverage,irregular_bars,unparsed_chords,included,reason,split
hooktheory,lamknBKvoDM,8,4,108.0,E:min,min,8.0,47,0.6667,1.0,0.0,0,True,,TEST
hooktheory,lamknBWwoDM,8,4,83.6,A:min,min,3.0,25,0.64,1.0,0.0,0,True,,TRAIN
hooktheory,lamknBevoDM,0,,,,,,0,,,0.0,0,False,no_melody,TEST
hooktheory,lamknBqAoDM,4,4,,C:min,min,0.0,33,0.8235,1.0,0.0,0,True,,TEST
hooktheory,lamknBzeoDM,0,,,,,,0,,,0.0,0,False,key_change,TEST
hooktheory,lamknDJAoDM,8,4,75.0,F:maj,maj,7.0,54,0.5701,1.0,0.0,0,True,,TRAIN
hooktheory,lamknDvvoDM,0,,,,,,0,,,0.0,0,False,no_melody,VALID
hooktheory,lamknEZMoDM,8,6,194.7,E:maj,maj,8.0,37,0.6931,1.0,0.0,0,True,,TRAIN
hooktheory,lamknGOAoDM,33,4,118.7,A:min,min,3.0,152,0.7566,1.0,0.0,0,True,,TRAIN
hooktheory,lamknJWLoDM,16,4,191.9,F:maj,maj,7.0,90,0.7937,0.9844,0.0,0,True,,TRAIN
hooktheory,lamknJaVoDM,12,4,104.0,E:maj,maj,8.0,28,0.4103,1.0,0.0,0,True,,TRAIN
hooktheory,lamknKAYoDM,9,4,147.0,E:min,min,8.0,42,0.614,0.8906,0.0,0,True,,TEST
hooktheory,lamknKNVoDM,9,4,104.0,B:maj,maj,1.0,50,0.6535,1.0,0.0,0,True,,TRAIN
hooktheory,lamknK_AoDM,24,4,300.8,Bb:maj,maj,2.0,85,0.6208,0.9449,0.0,0,True,,TRAIN
hooktheory,lamknLDZoDM,7,4,84.2,E:maj,maj,8.0,15,0.5185,1.0,0.0,0,True,,TRAIN
hooktheory,lamknM-YoDM,8,4,108.4,F#:min,min,6.0,41,0.3516,1.0,0.0,0,True,,TRAIN
hooktheory,lamknMLVoDM,0,,,,,,0,,,0.0,0,False,no_melody,TRAIN
hooktheory,lamknMbLoDM,5,4,57.0,E:maj,maj,8.0,32,0.9483,0.9206,0.0,1,True,,TRAIN
hooktheory,lamknMdZoDM,4,4,136.4,D:maj,maj,10.0,19,0.8214,1.0,0.0,0,True,,TRAIN
hooktheory,lamknMeZoDM,0,,,,,,0,,,0.0,0,False,key_change,TRAIN
hooktheory,lamknMyLoDM,16,4,196.0,C:min,min,0.0,31,0.907,1.0,0.0,0,True,,TRAIN
hooktheory,lamknMzLoDM,8,4,106.4,A:dorian,dorian,3.0,37,0.766,1.0,0.0,0,True,,TRAIN
hooktheory,lamknNBAoDM,0,,,,,,0,,,0.0,0,False,no_melody,TRAIN
hooktheory,lamknNDLoDM,0,,,,,,0,,,0.0,0,False,meter_change,TRAIN
hooktheory,lamknNEVoDM,16,3,128.9,E:maj,maj,8.0,35,0.7083,1.0,0.0,0,True,,TRAIN
hooktheory,lamknNZYoDM,8,4,154.6,G:maj,maj,5.0,49,0.38,1.0,0.0,0,True,,TRAIN
hooktheory,lamknN_VoDM,8,4,121.6,Bb:min,min,2.0,44,0.7333,1.0,0.0,0,True,,TEST
hooktheory,lamknNdvoDM,16,4,196.0,A:min,min,3.0,33,0.7925,1.0,0.0,0,True,,TRAIN
hooktheory,lamknNkVoDM,10,4,134.9,D:mixolydian,mixolydian,10.0,36,0.8361,0.9531,0.0,0,True,,TRAIN
hooktheory,lamknOAYoDM,0,,,,,,0,,,0.0,0,False,no_melody,TRAIN
hooktheory,lamknOXVoDM,8,4,139.0,F:min,min,7.0,32,0.7045,1.0,0.0,0,True,,TRAIN
hooktheory,lamknOywoDM,0,,,,,,0,,,0.0,0,False,no_harmony,TRAIN
hooktheory,lamknPLeoDM,8,4,103.3,D:maj,maj,10.0,22,0.9362,1.0,0.0,0,True,,TRAIN
hooktheory,lamknPbVoDM,10,4,120.0,E:mixolydian,mixolydian,8.0,57,0.6304,1.0,0.0,0,True,,TRAIN
hooktheory,lamknRVZoDM,8,6,163.7,A:min,min,3.0,25,0.9219,1.0,0.0,0,True,,TRAIN
hooktheory,lamknRYYoDM,0,,,,,,0,,,0.0,0,False,meter_change,TRAIN
hooktheory,lamknRavoDM,8,4,143.9,G:min,min,5.0,78,0.6792,1.0,0.0,0,True,,TEST
hooktheory,lamknRnvoDM,16,4,139.6,G:min,min,5.0,30,0.7921,1.0,0.0,0,True,,TRAIN
hooktheory,lamknRrLoDM,8,4,95.0,C:min,min,0.0,45,0.6129,0.9208,0.0,0,True,,TRAIN
hooktheory,lamknRwLoDM,8,4,92.0,Eb:min,min,9.0,29,0.6696,1.0,0.0,0,True,,TRAIN
hooktheory,lamknVGeoDM,16,4,96.3,D:maj,maj,10.0,47,0.5635,0.9545,0.0,0,True,,VALID
hooktheory,lamknVWZoDM,8,4,176.9,A:min,min,3.0,46,0.5,1.0,0.0,0,True,,TRAIN
hooktheory,lamknVqvoDM,8,6,,A:maj,maj,3.0,31,0.9583,1.0,0.0,0,True,,TEST
hooktheory,lamknWOLoDM,9,4,132.0,F#:min,min,6.0,43,0.66,1.0,0.0,0,True,,TRAIN
hooktheory,lamknWewoDM,10,4,108.5,Bb:mixolydian,mixolydian,2.0,40,0.7167,1.0,0.0,0,True,,TRAIN
hooktheory,lamknXGLoDM,9,4,109.0,D:min,min,10.0,60,0.5351,0.9661,0.0,0,True,,TRAIN
hooktheory,lamknXKLoDM,9,4,86.1,E:mixolydian,mixolydian,8.0,26,0.6,1.0,0.0,0,True,,TRAIN
hooktheory,lamknXdMoDM,0,,,,,,0,,,0.0,0,False,meter_change,TRAIN
hooktheory,lamknXpAoDM,4,6,243.6,Bb:maj,maj,2.0,24,0.6591,1.0,0.0,0,True,,TRAIN
hooktheory,lamknYKYoDM,8,4,123.9,A:maj,maj,3.0,29,0.91,1.0,0.0,0,True,,TRAIN
hooktheory,lamknYOAoDM,4,4,96.0,F:maj,maj,7.0,24,1.0,0.5,0.0,0,True,,TRAIN
hooktheory,lamknZKZoDM,8,4,115.9,C:maj,maj,0.0,23,0.8095,1.0,0.0,0,True,,TRAIN
hooktheory,lamknZeZoDM,48,4,,C:min,min,0.0,168,0.9792,1.0,0.0,0,True,,TRAIN
hooktheory,lamkn_ZLoDM,8,4,,D:min,min,10.0,46,0.8276,1.0,0.0,0,True,,TEST
hooktheory,lamkn_kMoDM,0,,,,,,0,,,0.0,0,False,no_melody,TRAIN
hooktheory,lamkn_nZoDM,8,6,,A:min,min,3.0,26,0.7344,1.0,0.0,0,True,,TEST
hooktheory,lamkn_pvoDM,8,4,59.1,C:maj,maj,0.0,42,0.7931,1.0,0.0,0,True,,TRAIN
hooktheory,lamknaMZoDM,16,4,146.8,B:min,min,1.0,53,0.8203,1.0,0.0,0,True,,TRAIN
hooktheory,lamknaYLoDM,19,4,135.0,Ab:maj,maj,4.0,124,0.7053,1.0,0.0,0,True,,TRAIN
hooktheory,lamknarwoDM,17,4,94.0,Db:maj,maj,11.0,45,0.9301,1.0,0.0,0,True,,TRAIN
hooktheory,lamkndPYoDM,8,4,97.0,F#:min,min,6.0,44,0.8481,1.0,0.0,0,True,,TEST
hooktheory,lamkndavoDM,8,4,,G:maj,maj,5.0,61,0.8704,1.0,0.0,0,True,,TEST
hooktheory,lamkndpVoDM,16,4,149.9,D:min,min,10.0,35,0.8148,1.0,0.0,0,True,,TRAIN
hooktheory,lamkneLvoDM,32,4,175.9,A:maj,maj,3.0,66,0.6973,1.0,0.0,0,True,,TRAIN
hooktheory,lamkneRvoDM,17,4,91.5,Bb:maj,maj,2.0,26,0.9669,1.0,0.0,0,True,,TRAIN
hooktheory,lamknenwoDM,8,4,109.2,B:maj,maj,1.0,74,1.0,0.0194,0.0,0,True,,TRAIN
hooktheory,lamknjEMoDM,8,4,160.0,E:maj,maj,8.0,30,0.8393,1.0,0.0,0,True,,TRAIN
hooktheory,lamknjLwoDM,8,4,110.1,F:maj,maj,7.0,44,0.7222,0.9474,0.0,2,True,,TRAIN
hooktheory,lamknjZMoDM,20,3,150.1,D:maj,maj,10.0,82,0.8917,1.0,0.0,0,True,,TRAIN
hooktheory,lamknjkMoDM,7,6,188.6,D:maj,maj,10.0,22,0.6731,1.0,0.0,0,True,,TRAIN
hooktheory,lamknkEvoDM,0,,,,,,0,,,0.0,0,False,key_change,TRAIN
hooktheory,lamknkQeoDM,0,,,,,,0,,,0.0,0,False,meter_change,TRAIN
hooktheory,lamknl-MoDM,8,4,106.0,E:min,min,8.0,17,0.9655,1.0,0.0,0,True,,TRAIN
hooktheory,lamknlAAoDM,4,4,87.9,G:maj,maj,5.0,22,0.8772,1.0,0.0,0,True,,TRAIN
hooktheory,lamknlOMoDM,28,4,142.0,D:maj,maj,10.0,138,0.6618,0.9623,0.0,0,True,,TRAIN
hooktheory,lamknlRYoDM,9,4,120.5,B:maj,maj,1.0,47,0.5354,1.0,0.0,0,True,,TRAIN
hooktheory,lamknlYMoDM,8,4,103.2,D:maj,maj,10.0,49,0.6702,1.0,0.0,0,True,,TRAIN
hooktheory,lamknl_woDM,8,4,120.0,C:maj,maj,0.0,21,0.6167,1.0,0.0,0,True,,TRAIN
hooktheory,lamknlnAoDM,8,4,75.0,A:min,min,3.0,24,0.7812,1.0,0.0,0,True,,TRAIN
hooktheory,lamknn-ZoDM,9,4,116.2,G:min,min,5.0,77,0.8816,0.9268,0.0,0,True,,VALID
hooktheory,lamknnlMoDM,16,4,120.0,C:maj,maj,0.0,79,0.4957,1.0,0.0,0,True,,TRAIN
hooktheory,lamknp_AoDM,8,4,125.0,F:min,min,7.0,36,0.5,1.0,0.0,0,True,,TEST
hooktheory,lamknqReoDM,10,4,142.2,A:maj,maj,3.0,43,0.7373,1.0,0.0,0,True,,TRAIN
hooktheory,lamknrQZoDM,8,4,128.9,F:min,min,7.0,55,0.9237,1.0,0.0,0,True,,TRAIN
hooktheory,lamknv-LoDM,20,6,169.1,Db:other,other,11.0,121,0.85,1.0,0.0,0,True,,VALID
hooktheory,lamknvweoDM,15,4,102.0,D:min,min,10.0,87,0.5728,1.0,0.0,0,True,,TRAIN
hooktheory,lamknwPeoDM,10,4,89.8,Bb:maj,maj,2.0,33,0.6417,1.0,0.0,0,True,,TRAIN
hooktheory,lamknwlZoDM,8,4,,C:maj,maj,0.0,12,0.6562,1.0,0.0,0,True,,TEST
hooktheory,lamknwveoDM,4,4,,D:min,min,10.0,23,0.5536,1.0,0.0,0,True,,TEST
hooktheory,lamknyPMoDM,0,,,,,,0,,,0.0,0,False,key_change,TEST
hooktheory,lamknybLoDM,0,,,,,,0,,,0.0,0,False,no_melody,TRAIN
hooktheory,lamknykeoDM,12,6,,Eb:min,min,9.0,21,0.8611,1.0,0.0,0,True,,TEST
hooktheory,lamknynvoDM,8,4,116.7,D:maj,maj,10.0,27,0.7969,1.0,0.0,0,True,,TRAIN
hooktheory,lamknzNLoDM,8,4,102.8,C:maj,maj,0.0,58,0.6111,1.0,0.0,0,True,,TRAIN
hooktheory,lamknzYvoDM,0,,,,,,0,,,0.0,0,False,no_melody,TRAIN
hooktheory,lamknzdVoDM,0,,,,,,0,,,0.0,0,False,key_change,TRAIN
hooktheory,lamknzrVoDM,20,3,,A:min,min,3.0,94,0.6917,1.0,0.0,0,True,,TEST
hooktheory,lamkw-_YmDM,9,4,67.2,A:min,min,3.0,47,0.5455,1.0,0.0,0,True,,TRAIN
hooktheory,lamkwAJvmDM,16,4,120.0,C:maj,maj,0.0,71,0.7204,1.0,0.0,0,True,,TRAIN
hooktheory,lamkwAbAmDM,8,4,116.4,C:maj,maj,0.0,15,0.5625,1.0,0.0,0,True,,VALID
hooktheory,lamkwAdAmDM,8,4,,D:min,min,10.0,42,0.8214,1.0,0.0,0,True,,TRAIN
hooktheory,lamkwAvemDM,8,4,126.9,B:dorian,dorian,1.0,29,0.4444,1.0,0.0,0,True,,TRAIN
hooktheory,lamkwBOMmDM,8,4,122.8,E:min,min,8.0,33,0.6887,1.0,0.0,0,True,,TRAIN
hooktheory,lamkwBlVmDM,7,4,71.5,F:maj,maj,7.0,39,0.7841,0.9362,0.0,0,True,,TRAIN
hooktheory,lamkwDKvmDM,9,4,112.8,A:maj,maj,3.0,39,0.7,0.9375,0.0,0,True,,TRAIN
hooktheory,lamkwEyemDM,17,4,182.0,Db:min,min,11.0,53,0.6102,0.9833,0.0,0,True,,TRAIN
hooktheory,lamkwGRwmDM,8,4,135.0,Bb:min,min,2.0,34,0.8016,1.0,0.0,0,True,,TRAIN
hooktheory,lamkwJNwmDM,10,4,,D:dorian,dorian,10.0,33,0.8375,1.0,0.0,0,True,,VALID
hooktheory,lamkwLJZmDM,17,4,161.0,F#:min,min,6.0,86,0.6328,0.9771,0.0,0,True,,TRAIN
hooktheory,lamkwMKMmDM,8,4,181.3,F:min,min,7.0,30,0.6639,1.0,0.0,0,True,,TRAIN
hooktheory,lamkwMbYmDM,16,4,130.0,A:maj,maj,3.0,51,0.816,1.0,0.0,0,True,,TRAIN
hooktheory,lamkwMeMmDM,16,4,93.6,Db:maj,maj,11.0,66,0.7729,1.0,0.0,0,True,,VALID
hooktheory,lamkwMrYmDM,16,4,128.0,F:min,min,7.0,40,0.6256,1.0,0.0,0,True,,TRAIN
hooktheory,lamkwOXvmDM,8,4,164.8,B:min,min,1.0,38,0.625,0.5,0.0,0,True,,TRAIN
hooktheory,lamkwObLmDM,12,4,,E:maj,maj,8.0,62,0.7312,1.0,0.0,0,True,,TRAIN
hooktheory,lamkwPeAmDM,9,4,,F:min,min,7.0,28,0.8203,0.9412,0.0,0,True,,TRAIN
hooktheory,lamkwPvemDM,8,4,150.1,Db:mixolydian,mixolydian,11.0,29,0.8889,1.0,0.0,0,True,,TRAIN
hooktheory,lamkwQbLmDM,0,,,,,,0,,,0.0,0,False,no_melody,TRAIN
hooktheory,lamkwRXZmDM,8,4,125.1,C:maj,maj,0.0,36,0.8416,0.9266,0.0,0,True,,TRAIN
hooktheory,lamkwV-YmDM,11,4,159.0,C:maj,maj,0.0,55,0.8299,0.9608,0.0,0,True,,TRAIN
hooktheory,lamkwVBZmDM,32,4,139.1,B:min,min,1.0,73,0.835,1.0,0.0,0,True,,TRAIN
hooktheory,lamkwV_wmDM,8,4,125.6,Db:maj,maj,11.0,31,0.3273,1.0,0.0,0,True,,TRAIN
hooktheory,lamkwVrLmDM,19,4,100.0,C:maj,maj,0.0,67,0.7321,1.0,0.0,0,True,,TRAIN
hooktheory,lamkwWPYmDM,16,4,131.3,B:min,min,1.0,22,0.9636,1.0,0.0,0,True,,TEST
hooktheory,lamkwXLwmDM,0,,,,,,0,,,0.0,0,False,no_melody,TEST
hooktheory,lamkwYEYmDM,16,4,82.0,A:maj,maj,3.0,33,0.6667,1.0,0.0,0,True,,TRAIN
hooktheory,lamkwZ-AmDM,8,4,92.0,D:maj,maj,10.0,74,0.79,1.0,0.0,0,True,,TRAIN
hooktheory,lamkwZLvmDM,16,4,252.0,B:min,min,1.0,55,0.5636,1.0,0.0,0,True,,TRAIN
hooktheory,lamkw_VAmDM,0,,,,,,0,,,0.0,0,False,no_melody,TRAIN
hooktheory,lamkwjQAmDM,16,4,180.0,Eb:min,min,9.0,72,0.8516,1.0,0.0,0,True,,VALID
hooktheory,lamkwjzemDM,36,4,230.0,Bb:maj,maj,2.0,94,0.7188,1.0,0.0,0,True,,TEST
hooktheory,lamkwkQLmDM,17,4,182.0,A:min,min,3.0,89,0.7578,0.9697,0.0,0,True,,TRAIN
hooktheory,lamkwlLvmDM,9,4,130.4,F#:min,min,6.0,28,0.6167,0.9091,0.0,0,True,,TRAIN
hooktheory,lamkwpDVmDM,8,4,129.9,Eb:maj,maj,9.0,42,0.875,1.0,0.0,0,True,,TRAIN
hooktheory,lamkwpWLmDM,16,3,150.0,F:min,min,7.0,56,0.8602,1.0,0.0,0,True,,TEST
hooktheory,lamkwqMvmDM,9,4,,D:maj,maj,10.0,29,0.6429,1.0,0.0,0,True,,TRAIN
hooktheory,lamkwqXYmDM,8,4,123.0,F#:maj,maj,6.0,16,0.6346,1.0,0.0,0,True,,TRAIN
hooktheory,lamkwqrvmDM,0,,,,,,0,,,0.0,0,False,no_melody,TRAIN
hooktheory,lamkwrRemDM,4,6,169.0,C:maj,maj,0.0,29,0.8413,1.0,0.0,0,True,,TRAIN
hooktheory,lamkwrrVmDM,8,4,,E:maj,maj,8.0,67,0.6885,1.0,0.0,0,True,,TRAIN
hooktheory,lamkwy_LmDM,8,4,119.9,A:min,min,3.0,75,0.7213,1.0,0.0,0,True,,TRAIN
hooktheory,lamkwyaemDM,16,4,109.7,B:maj,maj,1.0,51,0.9121,0.8505,0.0,0,True,,TRAIN
hooktheory,lamkwzAYmDM,10,4,,A:min,min,3.0,63,0.8026,1.0,0.0,0,True,,TRAIN
hooktheory,lamkwzNVmDM,0,,,,,,0,,,0.0,0,False,no_melody,VALID
hooktheory,lamkwzVAmDM,6,4,70.2,Eb:maj,maj,9.0,41,0.9583,1.0,0.0,0,True,,TRAIN
hooktheory,lamky-XZxDM,11,4,105.0,G:maj,maj,5.0,44,0.7949,1.0,0.0,0,True,,VALID
hooktheory,lamkyA-vxDM,0,,,,,,0,,,0.0,0,False,no_melody,TRAIN
hooktheory,lamkyBWZxDM,8,4,,Bb:maj,maj,2.0,30,0.9032,1.0,0.0,0,True,,TRAIN
hooktheory,lamkyBbexDM,8,4,130.0,Db:maj,maj,11.0,18,1.0,1.0,0.0,0,True,,TRAIN
hooktheory,lamkyBdexDM,8,4,84.0,Ab:maj,maj,4.0,35,0.9485,1.0,0.0,0,True,,TRAIN
hooktheory,lamkyBjwxDM,6,4,145.0,G:maj,maj,5.0,21,0.8857,1.0,0.0,0,True,,TRAIN
hooktheory,lamkyBkAxDM,8,4,156.9,A:min,min,3.0,28,0.931,1.0,0.0,0,True,,TRAIN
hooktheory,lamkyDMAxDM,8,4,103.0,D:min,min,10.0,28,0.8796,1.0,0.0,0,True,,TRAIN
hooktheory,lamkyDOexDM,6,4,115.9,G:maj,maj,5.0,18,0.814,1.0,0.0,0,True,,TRAIN
hooktheory,lamkyDdAxDM,8,4,,F#:min,min,6.0,58,0.6406,1.0,0.0,0,True,,VALID
hooktheory,lamkyG-vxDM,10,4,176.1,Db:maj,maj,11.0,34,0.7123,1.0,0.0,0,True,,TRAIN
hooktheory,lamkyGMVxDM,16,4,240.5,Db:maj,maj,11.0,94,0.8145,1.0,0.0,0,True,,TRAIN
hooktheory,lamkyGVMxDM,9,4,126.0,A:maj,maj,3.0,35,0.9306,1.0,0.0,0,True,,TRAIN
hooktheory,lamkyGXZxDM,8,4,126.1,Db:min,min,11.0,40,0.5657,1.0,0.0,0,True,,TEST
hooktheory,lamkyGjVxDM,5,4,79.9,Bb:maj,maj,2.0,31,0.8276,0.9062,0.0,0,True,,TRAIN
hooktheory,lamkyJBZxDM,8,4,,F#:maj,maj,6.0,24,0.9,1.0,0.0,0,True,,TRAIN
hooktheory,lamkyJWLxDM,9,4,144.1,A:min,min,3.0,41,0.6545,0.9322,0.0,0,True,,TRAIN
hooktheory,lamkyJvMxDM,17,4,,E:maj,maj,8.0,65,0.6311,0.9839,0.0,0,True,,TRAIN
hooktheory,lamkyLAMxDM,16,4,200.0,C:min,min,0.0,254,0.3879,0.4531,0.0,0,True,,TRAIN
hooktheory,lamkyLPexDM,16,6,,Eb:maj,maj,9.0,71,0.7556,1.0,0.0,0,True,,VALID
hooktheory,lamkyMAvxDM,16,4,104.0,Eb:maj,maj,9.0,86,0.6237,1.0,0.0,0,True,,TRAIN
hooktheory,lamkyMDAxDM,8,4,74.0,E:maj,maj,8.0,24,0.8672,1.0,0.0,0,True,,TRAIN
hooktheory,lamkyOWZxDM,8,4,123.1,G:min,min,5.0,39,0.5755,1.0,0.0,0,True,,TEST
hooktheory,lamkyPaZxDM,8,4,74.5,F#:min,min,6.0,86,0.6733,1.0,0.0,0,True,,TRAIN
hooktheory,lamkyPnZxDM,9,4,,Db:min,min,11.0,55,0.5873,0.9692,0.0,0,True,,TEST
hooktheory,lamkyQRMxDM,4,4,75.0,Eb:maj,maj,9.0,23,0.8033,1.0,0.0,0,True,,TRAIN
hooktheory,lamkyQRYxDM,9,4,119.5,B:maj,maj,1.0,22,0.5846,1.0,0.0,0,True,,TRAIN
hooktheory,lamkyRDvxDM,9,4,76.0,E:maj,maj,8.0,48,0.7679,0.9655,0.0,0,True,,TRAIN
hooktheory,lamkyRJYxDM,8,4,130.3,F:min,min,7.0,35,0.8545,1.0,0.0,0,True,,TRAIN
hooktheory,lamkyVJLxDM,8,4,,G:lydian,lydian,5.0,43,0.5703,1.0,0.0,0,True,,TRAIN
hooktheory,lamkyVKwxDM,0,,,,,,0,,,0.0,0,False,no_melody,TRAIN
hooktheory,lamkyVrwxDM,12,4,,Db:maj,maj,11.0,72,0.6702,1.0,0.0,0,True,,TRAIN
hooktheory,lamkyWrZxDM,10,4,70.0,E:min,min,8.0,28,0.7103,1.0,0.0,0,True,,TRAIN
hooktheory,lamkyXrMxDM,16,4,148.0,E:maj,maj,8.0,56,0.5804,1.0,0.0,0,True,,TRAIN
hooktheory,lamkyXvAxDM,16,4,172.0,A:maj,maj,3.0,81,0.7266,1.0,0.0,0,True,,TRAIN
hooktheory,lamky_PvxDM,8,4,104.4,F#:min,min,6.0,39,0.8407,1.0,0.0,0,True,,TRAIN
hooktheory,lamkya-MxDM,5,4,,D:maj,maj,10.0,18,0.7037,1.0,0.0,0,True,,TRAIN
hooktheory,lamkybMexDM,0,,,,,,0,,,0.0,0,False,no_melody,TRAIN
hooktheory,lamkybqAxDM,12,4,143.8,Bb:maj,maj,2.0,36,0.5233,1.0,0.0,0,True,,TRAIN
hooktheory,lamkybzexDM,5,4,,Ab:dorian,dorian,4.0,18,0.6429,0.7778,0.0,2,True,,TRAIN
hooktheory,lamkyedYxDM,8,4,112.0,Ab:min,min,4.0,54,0.9464,1.0,0.0,0,True,,TEST
hooktheory,lamkyjDZxDM,8,4,108.0,E:min,min,8.0,37,0.5847,1.0,0.0,0,True,,TRAIN
hooktheory,lamkyjzvxDM,4,4,,Db:maj,maj,11.0,19,0.7812,1.0,0.0,0,True,,TRAIN
hooktheory,lamkykEexDM,8,4,113.1,C:maj,maj,0.0,45,0.678,1.0,0.0,0,True,,TRAIN
hooktheory,lamkykaAxDM,0,,,,,,0,,,0.0,0,False,no_melody,TRAIN
hooktheory,lamkyl-YxDM,4,4,95.0,Ab:dorian,dorian,4.0,36,0.5833,0.75,0.0,0,True,,TRAIN
hooktheory,lamkylKZxDM,16,4,122.8,A:mixolydian,mixolydian,3.0,66,0.4103,1.0,0.0,0,True,,TRAIN
hooktheory,lamkynRMxDM,4,4,92.0,Bb:maj,maj,2.0,1,0.5,1.0,0.0,0,True,,TRAIN
hooktheory,lamkynywxDM,6,4,,B:min,min,1.0,63,0.9365,1.0,0.0,0,True,,TEST
hooktheory,lamkyqnLxDM,20,4,130.0,E:min,min,8.0,86,0.9697,0.9706,0.0,0,True,,TRAIN
hooktheory,lamkyrrMxDM,10,4,112.9,G:maj,maj,5.0,53,0.5882,1.0,0.0,0,True,,TRAIN
hooktheory,lamkyvjZxDM,8,4,112.0,Bb:min,min,2.0,30,0.6429,1.0,0.0,0,True,,TRAIN
hooktheory,lamkywQAxDM,8,4,157.0,Eb:min,min,9.0,37,0.7196,1.0,0.0,0,True,,VALID
hooktheory,lamkyyEwxDM,8,4,113.9,Eb:maj,maj,9.0,40,0.65,1.0,0.0,0,True,,TRAIN
hooktheory,lamkyyJYxDM,6,4,,B:maj,maj,1.0,18,0.7273,1.0,0.0,0,True,,VALID
hooktheory,lamkz-DvoDM,16,4,,A:maj,maj,3.0,72,0.7895,1.0,0.0,0,True,,TRAIN
hooktheory,lamkzAbMoDM,16,4,102.2,G:maj,maj,5.0,90,0.5583,0.8274,0.0,0,True,,TRAIN
hooktheory,lamkzEQYoDM,8,4,139.0,Ab:min,min,4.0,47,0.7,0.9375,0.0,0,True,,TRAIN
hooktheory,lamkzGYVoDM,16,4,167.9,C:maj,maj,0.0,56,0.6518,1.0,0.0,0,True,,TRAIN
hooktheory,lamkzJrwoDM,8,4,139.5,G:maj,maj,5.0,26,0.6613,1.0,0.0,0,True,,TRAIN
hooktheory,lamkzJywoDM,17,4,90.0,E:min,min,8.0,61,0.617,1.0,0.0,0,True,,TRAIN
hooktheory,lamkzMjLoDM,8,4,128.0,Eb:min,min,9.0,58,0.625,1.0,0.0,0,True,,TRAIN
hooktheory,lamkzMlVoDM,9,4,102.3,C:maj,maj,0.0,44,0.717,1.0,0.0,0,True,,TEST
hooktheory,lamkzMqeoDM,8,4,130.0,Ab:lydian,lydian,4.0,36,0.8,1.0,0.0,0,True,,TRAIN
hooktheory,lamkzOzeoDM,8,4,66.0,G:maj,maj,5.0,32,0.837,1.0,0.0,0,True,,TRAIN
hooktheory,lamkzPAwoDM,16,4,,Eb:phrygian,phrygian,9.0,34,0.4398,1.0,0.0,0,True,,TRAIN
hooktheory,lamkzPeMoDM,16,4,170.0,Db:maj,maj,11.0,30,0.4833,1.0,0.0,0,True,,TRAIN
hooktheory,lamkzQdeoDM,0,,,,,,0,,,0.0,0,False,no_harmony,TRAIN
hooktheory,lamkzVreoDM,12,4,,E:maj,maj,8.0,68,0.8471,1.0,0.0,0,True,,TEST
hooktheory,lamkzXEwoDM,8,4,99.0,E:maj,maj,8.0,60,0.5833,0.9917,0.0,0,True,,TRAIN
hooktheory,lamkzXkwoDM,12,3,65.6,A:maj,maj,3.0,27,0.8333,1.0,0.0,0,True,,TRAIN
hooktheory,lamkzYyYoDM,8,4,,F:maj,maj,7.0,23,0.7656,1.0,0.0,0,True,,TEST
hooktheory,lamkzZQwoDM,20,4,200.3,G:min,min,5.0,110,0.6044,1.0,0.0,0,True,,TEST
hooktheory,lamkz__LoDM,12,6,,C:mixolydian,mixolydian,0.0,64,0.8529,1.0,0.0,0,True,,TRAIN
hooktheory,lamkzaVvoDM,8,4,160.7,C:mixolydian,mixolydian,0.0,22,0.5208,1.0,0.0,0,True,,TRAIN
hooktheory,lamkzbBVoDM,32,4,148.0,G:dorian,dorian,5.0,264,0.6332,1.0,0.0,0,True,,TEST
hooktheory,lamkzbpwoDM,8,6,,E:min,min,8.0,33,0.7333,1.0,0.0,0,True,,TRAIN
hooktheory,lamkzdGZoDM,4,6,178.4,F#:mixolydian,mixolydian,6.0,17,0.7841,1.0,0.0,0,True,,TRAIN
hooktheory,lamkzdQZoDM,8,4,,Db:phrygian,phrygian,11.0,128,0.9844,1.0,0.0,0,True,,VALID
hooktheory,lamkzeBLoDM,9,3,,F#:maj,maj,6.0,20,0.8646,1.0,0.0,0,True,,TRAIN
hooktheory,lamkzejYoDM,8,4,86.0,F:maj,maj,7.0,28,0.7578,1.0,0.0,0,True,,TRAIN
hooktheory,lamkzkAVoDM,14,4,80.0,C:min,min,0.0,38,0.875,1.0,0.0,0,True,,TRAIN
hooktheory,lamkzkBwoDM,8,6,118.7,C:dorian,dorian,0.0,62,0.6778,1.0,0.0,0,True,,TRAIN
hooktheory,lamkzkNAoDM,8,4,136.9,A:lydian,lydian,3.0,48,0.4297,1.0,0.0,0,True,,TEST
hooktheory,lamkzkQeoDM,8,4,85.0,A:maj,maj,3.0,41,0.7266,1.0,0.0,0,True,,TRAIN
hooktheory,lamkzlPLoDM,4,4,,G:min,min,5.0,24,1.0,1.0,0.0,0,True,,TRAIN
hooktheory,lamkzp_VoDM,16,3,89.1,C:maj,maj,0.0,42,0.869,1.0,0.0,0,True,,TRAIN
hooktheory,lamkzqwYoDM,8,4,127.9,Db:min,min,11.0,8,0.5,1.0,0.0,0,True,,VALID
