source,song_id,n_bars,beats_per_bar,bpm,key,mode,transpose_offset,n_melody_notes,chord_consonance,melody_chord_coverage,irregular_bars,unparsed_chords,included,reason
pop909,901,80,4,65.0,Eb:min,min,6.0,350,0.9561,1.0,4.0,0,True,
pop909,902,86,4,75.1,Eb:maj,maj,-3.0,288,0.9167,1.0,0.0,0,True,
pop909,903,89,4,68.0,Bb:maj,maj,2.0,377,0.9491,1.0,1.0,0,True,
pop909,904,72,4,64.0,B:maj,maj,1.0,383,0.9288,1.0,4.0,0,True,
pop909,905,52,4,80.1,A:min,min,0.0,134,0.9473,1.0,0.0,0,True,
pop909,906,46,4,57.9,D:maj,maj,-2.0,290,0.9538,1.0,1.0,0,True,
pop909,907,66,4,128.0,Eb:maj,maj,-3.0,210,0.9674,1.0,4.0,0,True,
pop909,908,78,4,84.0,Db:maj,maj,-1.0,273,0.9262,1.0,1.0,0,True,
pop909,909,43,4,104.0,C:maj,maj,0.0,196,0.9452,1.0,1.0,0,True,
openbook,500_miles_high,46,4,,C major,maj,0.0,85,,,,0,True,
openbook,a_cup_of_coffee_a_sandwich_and_you,66,4,,Bb major,maj,2.0,166,,,,0,True,
openbook,a_day_in_the_life_of_a_fool,39,4,,C major,maj,0.0,91,,,,0,True,
openbook,a_fine_romance,66,4,,C major,maj,0.0,158,,,,0,True,
openbook,a_foggy_day,71,4,,F major,maj,-5.0,150,,,,0,True,
openbook,a_night_in_tunisia,34,4,,F major,maj,-5.0,151,,,,0,True,
openbook,a_nightingale_sang_in_berkeley_square,82,4,,Eb major,maj,-3.0,292,,,,0,True,
openbook,afternoon_in_paris,34,4,,C major,maj,0.0,145,,,,0,True,
openbook,alice_in_wonderland,64,3,,C major,maj,0.0,109,,,,0,True,
openbook,all_of_me,32,4,,C major,maj,0.0,68,,,,0,True,
openbook,all_or_nothing_at_all,64,4,,C major,maj,0.0,147,,,,0,True,
openbook,all_the_things_you_are,36,4,,Ab major,maj,4.0,85,,,,0,True,
openbook,alone_together,46,4,,D minor,min,-5.0,97,,,,0,True,
openbook,always,64,3,,F major,maj,-5.0,130,,,,0,True,
openbook,among_my_souvenirs,68,4,,Eb major,maj,-3.0,194,,,,0,True,
openbook,angel_eyes,34,4,,C minor,min,-3.0,129,,,,0,True,
openbook,as_time_goes_by,34,4,,Eb major,maj,-3.0,130,,,,0,True,
openbook,au_privave,61,4,,F major,maj,-5.0,346,,,,0,True,
openbook,autumn_in_new_york,32,4,,F major,maj,-5.0,99,,,,0,True,
openbook,autumn_leaves,34,4,,E minor,min,5.0,68,,,,0,True,
openbook,beautiful_love,33,4,,F major,maj,-5.0,88,,,,0,True,
openbook,bessies_blues,12,4,,C major,maj,0.0,52,,,,0,True,
openbook,bewitched,66,4,,C major,maj,0.0,218,,,,0,True,
openbook,blue_bossa,50,4,,C minor,min,-3.0,113,,,,0,True,
openbook,blue_in_green,13,4,,C major,maj,0.0,29,,,,0,True,
openbook,blue_monk,12,4,,Bb major,maj,2.0,55,,,,0,True,
openbook,blue_room,32,4,,F major,maj,-5.0,106,,,,0,True,
openbook,blue_skies,32,4,,A minor,min,0.0,77,,,,0,True,
openbook,blue_trane,26,4,,C minor,min,-3.0,60,,,,0,True,
openbook,blues_for_alice,12,4,,F major,maj,-5.0,72,,,,0,True,
openbook,bluesette,128,3,,G major,maj,5.0,267,,,,0,True,
openbook,body_and_soul,25,4,,Db major,maj,-1.0,101,,,,0,True,
openbook,but_beautiful,66,4,,G major,maj,5.0,194,,,,0,True,
openbook,but_not_for_me,34,4,,F major,maj,-5.0,80,,,,0,True,
openbook,bye_bye_blackbird,64,4,,F major,maj,-5.0,142,,,,0,True,
openbook,cant_help_lovin_dat_man,33,4,,C major,maj,0.0,101,,,,0,True,
openbook,caravan,64,4,,F minor,min,4.0,103,,,,0,True,
openbook,chega_de_saudade,68,4,,D major,maj,-2.0,184,,,,0,True,
openbook,cocktails_for_two,33,4,,C major,maj,0.0,137,,,,0,True,
openbook,come_rain_or_come_shine,32,4,,F major,maj,-5.0,123,,,,0,True,
openbook,could_it_be_you,32,4,,Bb major,maj,2.0,90,,,,0,True,
openbook,cry_me_a_river,64,4,,Eb major,maj,-3.0,288,,,,0,True,
openbook,dancing_on_the_ceiling,32,4,,F major,maj,-5.0,79,,,,0,True,
openbook,darn_that_dream,32,4,,G major,maj,5.0,121,,,,0,True,
openbook,desafinado,68,4,,F major,maj,-5.0,210,,,,0,True,
openbook,donna_lee,32,4,,Ab major,maj,4.0,208,,,,0,True,
openbook,dont_blame_me,32,4,,C major,maj,0.0,92,,,,0,True,
openbook,dont_explain,32,4,,F major,maj,-5.0,97,,,,0,True,
openbook,dont_get_around_much_anymore,68,4,,C major,maj,0.0,207,,,,0,True,
openbook,doxy,18,4,,Bb major,maj,2.0,77,,,,0,True,
openbook,easy_living,32,4,,F major,maj,-5.0,121,,,,0,True,
openbook,easy_to_love,32,4,,C major,maj,0.0,73,,,,0,True,
openbook,epistrophy,34,4,,C major,maj,0.0,144,,,,0,True,
openbook,flamingo,34,4,,F major,maj,-5.0,87,,,,0,True,
openbook,fly_me_to_the_moon,64,4,,C major,maj,0.0,162,,,,0,True,
openbook,gentle_rain,38,4,,A minor,min,0.0,89,,,,0,True,
openbook,giant_steps,16,4,,C major,maj,0.0,27,,,,0,True,
openbook,glorias_step,25,4,,C major,maj,0.0,78,,,,0,True,
openbook,green_dolphin_street,32,4,,C major,maj,0.0,60,,,,0,True,
openbook,greensleeves,17,3,,E minor,min,5.0,73,,,,0,True,
openbook,guilty,32,4,,Bb major,maj,2.0,122,,,,0,True,
openbook,hallelujah_i_love_him_her_so,33,4,,F major,maj,-5.0,149,,,,0,True,
openbook,have_you_met_miss_jones,40,4,,F major,maj,-5.0,100,,,,0,True,
openbook,heart_and_soul,34,4,,F major,maj,-5.0,119,,,,0,True,
openbook,heres_that_rainy_day,66,4,,G major,maj,5.0,160,,,,0,True,
openbook,honeysuckle_rose,64,4,,F major,maj,-5.0,218,,,,0,True,
openbook,how_deep_is_the_ocean,32,4,,Eb major,maj,-3.0,88,,,,0,True,
openbook,how_high_the_moon,66,4,,G major,maj,5.0,172,,,,0,True,
openbook,how_insensitive,64,4,,D minor,min,-5.0,134,,,,0,True,
openbook,i_cant_give_you_anything_but_love,32,4,,G major,maj,5.0,91,,,,0,True,
openbook,i_concentrate_on_you,136,4,,Eb major,maj,-3.0,274,,,,0,True,
openbook,i_could_have_danced_all_night,66,4,,C major,maj,0.0,75,,,,0,True,
openbook,i_could_write_a_book,34,4,,C major,maj,0.0,78,,,,0,True,
openbook,i_dont_want_to_set_the_world_on_fire,64,4,,F major,maj,-5.0,206,,,,0,True,
openbook,i_got_plenty_o_nuttin,95,4,,G major,maj,5.0,289,,,,0,True,
openbook,i_left_my_heart_in_san_francisco,33,4,,Bb major,maj,2.0,77,,,,0,True,
openbook,i_love_you,34,4,,F major,maj,-5.0,70,,,,0,True,
openbook,if_you_could_see_me_now,32,4,,Eb major,maj,-3.0,154,,,,0,True,
openbook,ill_be_seeing_you,64,4,,Eb major,maj,-3.0,212,,,,0,True,
openbook,ill_close_my_eyes,34,4,,F major,maj,-5.0,68,,,,0,True,
openbook,ill_never_smile_again,66,4,,Eb major,maj,-3.0,170,,,,0,True,
openbook,ill_remember_april,40,4,,G major,maj,5.0,99,,,,0,True,
openbook,im_beginning_to_see_the_light,66,4,,G major,maj,5.0,268,,,,0,True,
openbook,im_sitting_on_top_of_the_world,66,4,,F major,maj,-5.0,168,,,,0,True,
openbook,isnt_it_romantic,34,4,,Eb major,maj,-3.0,119,,,,0,True,
openbook,it_might_as_well_be_spring,42,4,,G major,maj,5.0,176,,,,0,True,
openbook,it_never_entered_my_mind,68,4,,F major,maj,-5.0,246,,,,0,True,
openbook,just_friends,34,4,,G major,maj,5.0,70,,,,0,True,
openbook,lets_call_the_whole_thing_off,68,4,,G major,maj,5.0,296,,,,0,True,
openbook,like_someone_in_love,64,4,,C major,maj,0.0,154,,,,0,True,
openbook,lost_in_the_stars,45,4,,G major,maj,5.0,212,,,,0,True,
openbook,love_for_sale,144,4,,Bb major,maj,2.0,294,,,,0,True,
openbook,lullaby_of_birdland,42,4,,F minor,min,4.0,166,,,,0,True,
openbook,mercy_mercy_mercy,20,4,,Bb major,maj,2.0,104,,,,0,True,
openbook,misty,28,4,,Eb major,maj,-3.0,114,,,,0,True,
openbook,moonlight_in_vermont,28,4,,Eb major,maj,-3.0,99,,,,0,True,
openbook,my_favorite_things,72,3,,G major,maj,5.0,157,,,,0,True,
openbook,my_foolish_heart,66,4,,Bb major,maj,2.0,258,,,,0,True,
openbook,my_funny_valentine,36,4,,C minor,min,-3.0,90,,,,0,True,
openbook,my_one_and_only_love,64,4,,C major,maj,0.0,278,,,,0,True,
openbook,my_romance,34,4,,C major,maj,0.0,92,,,,0,True,
openbook,my_ship,72,4,,F major,maj,-5.0,252,,,,0,True,
openbook,nature_boy,34,4,,D minor,min,-5.0,88,,,,0,True,
openbook,nice_work_if_you_can_get_it,34,4,,G major,maj,5.0,109,,,,0,True,
openbook,night_and_day,50,4,,C major,maj,0.0,136,,,,0,True,
openbook,nows_the_time,26,4,,F major,maj,-5.0,131,,,,0,True,
openbook,ol_man_river,64,4,,Eb major,maj,-3.0,252,,,,0,True,
openbook,once_i_loved,44,4,,F major,maj,-5.0,106,,,,0,True,
openbook,one_by_one,32,4,,G minor,min,2.0,125,,,,0,True,
openbook,one_note_samba,42,4,,Bb major,maj,2.0,169,,,,0,True,
openbook,opus_one,34,4,,G major,maj,5.0,147,,,,0,True,
openbook,orchids_in_the_moonlight,32,4,,F major,maj,-5.0,125,,,,0,True,
openbook,ornithology,34,4,,G major,maj,5.0,193,,,,0,True,
openbook,polka_dots_and_moonbeams,32,4,,F major,maj,-5.0,165,,,,0,True,
openbook,poor_butterfly,34,4,,Ab major,maj,4.0,86,,,,0,True,
openbook,prelude_to_a_kiss,32,4,,C major,maj,0.0,130,,,,0,True,
openbook,quiet_nights_of_quiet_stars,36,4,,C major,maj,0.0,113,,,,0,True,
openbook,red_sails_in_the_sunset,64,4,,G major,maj,5.0,180,,,,0,True,
openbook,robbins_nest,34,4,,C major,maj,0.0,119,,,,0,True,
openbook,round_midnight,32,4,,Eb minor,min,6.0,181,,,,0,True,
openbook,satin_doll,32,4,,C major,maj,0.0,101,,,,0,True,
openbook,serenade_to_a_cuckoo,34,4,,F minor,min,4.0,116,,,,0,True,
openbook,solar,24,4,,C major,maj,0.0,84,,,,0,True,
openbook,someday_my_price_will_come,32,3,,Bb major,maj,2.0,56,,,,0,True,
openbook,someone_to_watch_over_me,32,4,,Ab major,maj,4.0,98,,,,0,True,
openbook,somewhere_over_the_rainbow,32,4,,Eb major,maj,-3.0,109,,,,0,True,
openbook,st_thomas,32,4,,C major,maj,0.0,76,,,,0,True,
openbook,stella_by_starlight,34,4,,Bb major,maj,2.0,63,,,,0,True,
openbook,stormy_weather,38,4,,G major,maj,5.0,149,,,,0,True,
openbook,strange_fruit,31,4,,C minor,min,-3.0,126,,,,0,True,
openbook,strangers_in_the_night,32,4,,F major,maj,-5.0,143,,,,0,True,
openbook,summertime,39,4,,A minor,min,0.0,88,,,,0,True,
openbook,take_five,26,5,,D minor,min,-5.0,152,,,,0,True,
openbook,take_the_a_train,32,4,,C major,maj,0.0,68,,,,0,True,
openbook,tenderly,34,3,,Eb major,maj,-3.0,82,,,,0,True,
openbook,thats_all,34,4,,C major,maj,0.0,158,,,,0,True,
openbook,the_girl_from_ipanema,44,4,,F major,maj,-5.0,141,,,,0,True,
openbook,the_man_i_love,66,4,,Eb major,maj,-3.0,284,,,,0,True,
openbook,the_masquerade_is_over,58,4,,Eb major,maj,-3.0,141,,,,0,True,
openbook,the_nearness_of_you,38,4,,Eb major,maj,-3.0,103,,,,0,True,
openbook,the_shadow_of_your_smile,34,4,,G major,maj,5.0,90,,,,0,True,
openbook,the_things_we_did_last_summer,34,4,,G major,maj,5.0,151,,,,0,True,
openbook,the_way_you_look_tonight,76,4,,F major,maj,-5.0,141,,,,0,True,
openbook,there_will_never_be_another_you,34,4,,Eb major,maj,-3.0,92,,,,0,True,
openbook,they_all_laughed,68,4,,G major,maj,5.0,244,,,,0,True,
openbook,they_cant_take_that_away_from_me,38,4,,Eb major,maj,-3.0,120,,,,0,True,
openbook,this_cant_be_love,32,4,,G major,maj,5.0,70,,,,0,True,
openbook,unforgettable,32,4,,G major,maj,5.0,91,,,,0,True,
openbook,watermelon_man,16,4,,C major,maj,0.0,44,,,,0,True,
openbook,what_a_diffrence_a_day_made,28,4,,F major,maj,-5.0,89,,,,0,True,
openbook,what_a_wonderful_world,38,4,,F major,maj,-5.0,148,,,,0,True,
openbook,when_i_fall_in_love,64,4,,Eb major,maj,-3.0,182,,,,0,True,
nottingham,ashover1,33,3,,G,maj,5.0,68,,,,0,True,
nottingham,ashover10,65,4,,G,maj,5.0,423,,,,0,True,
nottingham,ashover11,33,6,,D,maj,-2.0,169,,,,0,True,
nottingham,ashover12,33,4,,G,maj,5.0,239,,,,0,True,
nottingham,ashover13,32,4,,D,maj,-2.0,266,,,,0,True,
nottingham,ashover14,24,6,,A,maj,3.0,132,,,,0,True,
nottingham,ashover15,71,3,,C,maj,0.0,189,,,,0,True,
nottingham,ashover16,33,2,,G,maj,5.0,147,,,,0,True,
nottingham,ashover17,48,4,,E,maj,-4.0,374,,,,0,True,
nottingham,ashover18,40,6,,F,maj,-5.0,180,,,,0,True,
nottingham,ashover19,33,4,,F,maj,-5.0,243,,,,0,True,
nottingham,ashover2,33,2,,D,maj,-2.0,214,,,,0,True,
nottingham,ashover20,41,4,,C,maj,0.0,305,,,,0,True,
nottingham,ashover21,48,6,,F,maj,-5.0,208,,,,0,True,
nottingham,ashover22,25,2,,D,maj,-2.0,96,,,,0,True,
nottingham,ashover23,33,2,,G,maj,5.0,238,,,,0,True,
nottingham,ashover24,64,2,,A,maj,3.0,252,,,,0,True,
nottingham,ashover25,24,6,,A,maj,3.0,129,,,,0,True,
nottingham,ashover26,25,6,,C,maj,0.0,126,,,,0,True,
nottingham,ashover27,33,6,,G,maj,5.0,171,,,,0,True,
nottingham,ashover28,33,2,,G,maj,5.0,122,,,,0,True,
nottingham,ashover29,33,6,,D,maj,-2.0,189,,,,0,True,
nottingham,ashover3,64,2,,A,maj,3.0,287,,,,0,True,
nottingham,ashover30,25,6,,D,maj,-2.0,136,,,,0,True,
nottingham,ashover31,32,2,,A,maj,3.0,174,,,,0,True,
nottingham,ashover32,32,2,,A,maj,3.0,120,,,,0,True,
nottingham,ashover33,33,2,,C,maj,0.0,118,,,,0,True,
nottingham,ashover34,24,6,,D,maj,-2.0,116,,,,0,True,
nottingham,ashover35,24,4,,A,maj,3.0,202,,,,0,True,
nottingham,ashover36,33,6,,C,maj,0.0,177,,,,0,True,
nottingham,ashover37,80,3,,D,maj,-2.0,181,,,,0,True,
nottingham,ashover38,88,2,,D,maj,-2.0,576,,,,0,True,
nottingham,ashover39,64,3,,G,maj,5.0,136,,,,0,True,
nottingham,ashover4,49,2,,G,maj,5.0,349,,,,0,True,
nottingham,ashover40,33,2,,D,maj,-2.0,206,,,,0,True,
nottingham,ashover41,32,4,,G,maj,5.0,155,,,,0,True,
nottingham,ashover42,65,4,,G,maj,5.0,245,,,,0,True,
nottingham,ashover43,112,3,,C,maj,0.0,371,,,,0,True,
nottingham,ashover44,41,6,,G,maj,5.0,136,,,,0,True,
nottingham,ashover45,49,6,,D,maj,-2.0,273,,,,0,True,
nottingham,ashover46,49,4,,G,maj,5.0,178,,,,0,True,
nottingham,ashover5,49,4,,D,maj,-2.0,285,,,,0,True,
nottingham,ashover6,49,4,,G,maj,5.0,183,,,,0,True,
nottingham,ashover7,36,4,,C,maj,0.0,214,,,,0,True,
nottingham,ashover8,24,4,,A,maj,3.0,129,,,,0,True,
nottingham,ashover9,64,3,,Bb,maj,2.0,288,,,,0,True,
nottingham,hpps1,49,4,,G,maj,5.0,202,,,,0,True,
nottingham,hpps10,17,4,,G,maj,5.0,126,,,,0,True,
nottingham,hpps11,8,4,,Dm,min,-5.0,52,,,,0,True,
nottingham,hpps12,17,4,,D,maj,-2.0,138,,,,0,True,
nottingham,hpps13,17,4,,D,maj,-2.0,126,,,,0,True,
nottingham,hpps14,17,4,,G,maj,5.0,128,,,,0,True,
nottingham,hpps15,17,4,,Am,min,0.0,112,,,,0,True,
nottingham,hpps16,17,4,,G,maj,5.0,116,,,,0,True,
nottingham,hpps17,9,4,,G,maj,5.0,61,,,,0,True,
nottingham,hpps18,17,4,,G,maj,5.0,120,,,,0,True,
nottingham,hpps19,49,4,,G,maj,5.0,390,,,,0,True,
nottingham,hpps2,33,4,,D,maj,-2.0,200,,,,0,True,
nottingham,hpps20,17,4,,D,maj,-2.0,138,,,,0,True,
nottingham,hpps21,17,4,,D,maj,-2.0,122,,,,0,True,
nottingham,hpps22,17,4,,G,maj,5.0,126,,,,0,True,
nottingham,hpps23,9,4,,D,maj,-2.0,62,,,,0,True,
nottingham,hpps24,17,4,,A,maj,3.0,78,,,,0,True,
nottingham,hpps25,17,4,,A,maj,3.0,78,,,,0,True,
nottingham,hpps26,9,4,,A,maj,3.0,52,,,,0,True,
nottingham,hpps27,9,4,,A,maj,3.0,52,,,,0,True,
nottingham,hpps28,17,4,,Em,min,5.0,96,,,,0,True,
nottingham,hpps29,17,4,,Em,min,5.0,100,,,,0,True,
nottingham,hpps3,57,4,,G,maj,5.0,381,,,,0,True,
nottingham,hpps30,33,4,,A,maj,3.0,188,,,,0,True,
nottingham,hpps31,33,4,,A,maj,3.0,200,,,,0,True,
nottingham,hpps32,9,4,,D,maj,-2.0,62,,,,0,True,
nottingham,hpps33,17,4,,D,maj,-2.0,118,,,,0,True,
nottingham,hpps34,17,4,,D,maj,-2.0,110,,,,0,True,
nottingham,hpps35,9,4,,G,maj,5.0,60,,,,0,True,
nottingham,hpps36,17,4,,G,maj,5.0,116,,,,0,True,
nottingham,hpps38,17,4,,G,maj,5.0,114,,,,0,True,
nottingham,hpps39,17,4,,G,maj,5.0,164,,,,0,True,
nottingham,hpps4,17,4,,G,maj,5.0,103,,,,0,True,
nottingham,hpps40,9,4,,G,maj,5.0,58,,,,0,True,
nottingham,hpps41,17,4,,G,maj,5.0,108,,,,0,True,
nottingham,hpps42,17,4,,D,maj,-2.0,116,,,,0,True,
nottingham,hpps43,17,4,,D,maj,-2.0,112,,,,0,True,
nottingham,hpps44,17,4,,D,maj,-2.0,116,,,,0,True,
nottingham,hpps45,49,4,,D,maj,-2.0,374,,,,0,True,
nottingham,hpps46,17,4,,F,maj,-5.0,114,,,,0,True,
nottingham,hpps47,17,4,,G,maj,5.0,122,,,,0,True,
nottingham,hpps48,17,4,,D,maj,-2.0,126,,,,0,True,
nottingham,hpps49,17,4,,D,maj,-2.0,112,,,,0,True,
nottingham,hpps5,17,4,,G,maj,5.0,97,,,,0,True,
nottingham,hpps50,13,4,,D,maj,-2.0,66,,,,0,True,
nottingham,hpps51,9,4,,D,maj,-2.0,54,,,,0,True,
nottingham,hpps52,17,4,,G,maj,5.0,188,,,,0,True,
nottingham,hpps53,17,4,,G,maj,5.0,124,,,,0,True,
nottingham,hpps54,17,4,,Am,min,0.0,104,,,,0,True,
nottingham,hpps55,17,4,,G,maj,5.0,124,,,,0,True,
nottingham,hpps56,17,4,,G,maj,5.0,114,,,,0,True,
nottingham,hpps57,17,4,,A,maj,3.0,118,,,,0,True,
nottingham,hpps58,17,4,,D,maj,-2.0,106,,,,0,True,
nottingham,hpps59,9,4,,G,maj,5.0,45,,,,0,True,
nottingham,hpps6,17,4,,D,maj,-2.0,120,,,,0,True,
nottingham,hpps60,17,4,,G,maj,5.0,108,,,,0,True,
nottingham,hpps61,17,4,,G,maj,5.0,126,,,,0,True,
nottingham,hpps62,17,4,,D,maj,-2.0,96,,,,0,True,
nottingham,hpps63,17,4,,A,maj,3.0,120,,,,0,True,
nottingham,hpps64,17,4,,G,maj,5.0,120,,,,0,True,
nottingham,hpps65,32,4,,G,maj,5.0,192,,,,0,True,
nottingham,hpps7,33,4,,C,maj,0.0,227,,,,0,True,
nottingham,hpps8,17,4,,G,maj,5.0,112,,,,0,True,
nottingham,hpps9,17,4,,A,maj,3.0,104,,,,0,True,
nottingham,jigs1,33,6,,A,maj,3.0,171,,,,0,True,
nottingham,jigs10,33,6,,Em,min,5.0,144,,,,0,True,
nottingham,jigs100,35,6,,G,maj,5.0,175,,,,0,True,
nottingham,jigs101,49,6,,G,maj,5.0,269,,,,0,True,
nottingham,jigs102,33,6,,D,maj,-2.0,148,,,,0,True,
nottingham,jigs103,49,6,,G,maj,5.0,232,,,,0,True,
nottingham,jigs104,33,6,,A,maj,3.0,170,,,,0,True,
nottingham,jigs105,33,6,,G,maj,5.0,174,,,,0,True,
nottingham,jigs106,49,6,,D,maj,-2.0,257,,,,0,True,
nottingham,jigs107,33,6,,C,maj,0.0,148,,,,0,True,
nottingham,jigs108,33,6,,A,maj,3.0,158,,,,0,True,
nottingham,jigs109,97,6,,A,maj,3.0,492,,,,0,True,
nottingham,jigs11,33,6,,G,maj,5.0,162,,,,0,True,
nottingham,jigs110,513,6,,Am,min,0.0,2724,,,,0,True,
nottingham,jigs111,97,6,,Am,min,0.0,502,,,,0,True,
nottingham,jigs112,33,6,,Am,min,0.0,158,,,,0,True,
nottingham,jigs113,33,6,,D,maj,-2.0,152,,,,0,True,
nottingham,jigs114,33,6,,G,maj,5.0,170,,,,0,True,
nottingham,jigs115,49,6,,F,maj,-5.0,209,,,,0,True,
nottingham,jigs116,33,6,,G,maj,5.0,160,,,,0,True,
nottingham,jigs117,49,6,,G,maj,5.0,230,,,,0,True,
nottingham,jigs118,33,6,,D,maj,-2.0,166,,,,0,True,
nottingham,jigs119,33,6,,G,maj,5.0,156,,,,0,True,
nottingham,jigs12,33,6,,G,maj,5.0,112,,,,0,True,
nottingham,jigs120,33,6,,G,maj,5.0,131,,,,0,True,
nottingham,jigs121,49,6,,G,maj,5.0,264,,,,0,True,
nottingham,jigs122,33,6,,G,maj,5.0,176,,,,0,True,
nottingham,jigs123,33,6,,D,maj,-2.0,150,,,,0,True,
nottingham,jigs124,33,6,,G,maj,5.0,146,,,,0,True,
nottingham,jigs125,97,6,,D,maj,-2.0,452,,,,0,True,
nottingham,jigs126,33,6,,D,maj,-2.0,142,,,,0,True,
nottingham,jigs127,33,6,,C,maj,0.0,144,,,,0,True,
nottingham,jigs128,33,6,,D,maj,-2.0,147,,,,0,True,
nottingham,jigs129,65,6,,G,maj,5.0,280,,,,0,True,
nottingham,jigs13,33,6,,G,maj,5.0,162,,,,0,True,
nottingham,jigs130,96,6,,Am,min,0.0,400,,,,0,True,
nottingham,jigs131,33,6,,G,maj,5.0,186,,,,0,True,
nottingham,jigs132,33,6,,G,maj,5.0,132,,,,0,True,
nottingham,jigs133,33,6,,A,maj,3.0,180,,,,0,True,
nottingham,jigs134,33,6,,A,maj,3.0,150,,,,0,True,
nottingham,jigs135,33,6,,A,maj,3.0,152,,,,0,True,
nottingham,jigs136,33,6,,A,maj,3.0,150,,,,0,True,
nottingham,jigs137,33,6,,A,maj,3.0,130,,,,0,True,
nottingham,jigs138,33,6,,Am,min,0.0,130,,,,0,True,
nottingham,jigs139,32,6,,Em,min,5.0,173,,,,0,True,
nottingham,jigs14,33,6,,G,maj,5.0,180,,,,0,True,
nottingham,jigs140,49,6,,G,maj,5.0,238,,,,0,True,
nottingham,jigs141,33,6,,G,maj,5.0,190,,,,0,True,
nottingham,jigs142,33,6,,G,maj,5.0,192,,,,0,True,
nottingham,jigs143,33,6,,G,maj,5.0,174,,,,0,True,
nottingham,jigs144,32,6,,D,maj,-2.0,144,,,,0,True,
nottingham,jigs145,33,6,,D,maj,-2.0,169,,,,0,True,
nottingham,jigs146,49,6,,Dm,min,-5.0,206,,,,0,True,
nottingham,jigs147,33,6,,D,maj,-2.0,172,,,,0,True,
nottingham,jigs148,17,6,,D,maj,-2.0,56,,,,0,True,
nottingham,jigs149,33,6,,F,maj,-5.0,158,,,,0,True,
nottingham,jigs15,32,6,,G,maj,5.0,138,,,,0,True,
nottingham,jigs150,33,6,,D,maj,-2.0,157,,,,0,True,
nottingham,jigs151,32,6,,G,maj,5.0,158,,,,0,True,
nottingham,jigs152,33,6,,A,maj,3.0,162,,,,0,True,
nottingham,jigs153,33,6,,D,maj,-2.0,149,,,,0,True,
nottingham,jigs154,32,6,,C,maj,0.0,140,,,,0,True,
nottingham,jigs155,33,6,,G,maj,5.0,143,,,,0,True,
nottingham,jigs156,33,6,,G,maj,5.0,143,,,,0,True,
nottingham,jigs157,33,6,,Gm,min,2.0,176,,,,0,True,
nottingham,jigs158,33,6,,D,maj,-2.0,188,,,,0,True,
nottingham,jigs159,32,6,,G,maj,5.0,132,,,,0,True,
nottingham,jigs16,17,6,,G,maj,5.0,76,,,,0,True,
nottingham,jigs160,49,6,,Am,min,0.0,252,,,,0,True,
nottingham,jigs161,33,6,,Em,min,5.0,128,,,,0,True,
nottingham,jigs162,49,6,,D,maj,-2.0,204,,,,0,True,
nottingham,jigs163,33,6,,D,maj,-2.0,154,,,,0,True,
nottingham,jigs164,33,6,,C,maj,0.0,178,,,,0,True,
nottingham,jigs165,33,6,,G,maj,5.0,178,,,,0,True,
nottingham,jigs166,33,6,,A,maj,3.0,164,,,,0,True,
nottingham,jigs167,33,6,,Em,min,5.0,170,,,,0,True,
nottingham,jigs169,64,6,,D,maj,-2.0,368,,,,0,True,
nottingham,jigs17,49,6,,G,maj,5.0,222,,,,0,True,
nottingham,jigs170,25,6,,G,maj,5.0,140,,,,0,True,
nottingham,jigs171,33,6,,D,maj,-2.0,171,,,,0,True,
nottingham,jigs172,33,6,,D,maj,-2.0,128,,,,0,True,
nottingham,jigs173,33,6,,A,maj,3.0,156,,,,0,True,
nottingham,jigs174,33,6,,D,maj,-2.0,175,,,,0,True,
nottingham,jigs175,33,6,,D,maj,-2.0,136,,,,0,True,
nottingham,jigs176,97,6,,G,maj,5.0,323,,,,0,True,
nottingham,jigs177,33,6,,G,maj,5.0,184,,,,0,True,
nottingham,jigs178,33,6,,D,maj,-2.0,172,,,,0,True,
nottingham,jigs179,32,6,,Em,min,5.0,136,,,,0,True,
nottingham,jigs18,33,6,,D,maj,-2.0,168,,,,0,True,
nottingham,jigs180,33,6,,D,maj,-2.0,144,,,,0,True,
nottingham,jigs181,33,6,,A,maj,3.0,178,,,,0,True,
nottingham,jigs182,65,6,,D,maj,-2.0,176,,,,0,True,
nottingham,jigs183,32,6,,Am,min,0.0,148,,,,0,True,
nottingham,jigs184,33,6,,Am,min,0.0,162,,,,0,True,
nottingham,jigs185,33,6,,G,maj,5.0,144,,,,0,True,
nottingham,jigs186,33,6,,D,maj,-2.0,178,,,,0,True,
nottingham,jigs187,97,6,,G,maj,5.0,552,,,,0,True,
nottingham,jigs188,33,6,,C,maj,0.0,125,,,,0,True,
nottingham,jigs189,97,6,,G,maj,5.0,532,,,,0,True,
nottingham,jigs19,33,6,,C,maj,0.0,164,,,,0,True,
nottingham,jigs190,33,6,,D,maj,-2.0,148,,,,0,True,
nottingham,jigs191,49,6,,G,maj,5.0,272,,,,0,True,
nottingham,jigs192,32,6,,G,maj,5.0,144,,,,0,True,
nottingham,jigs193,33,6,,G,maj,5.0,144,,,,0,True,
nottingham,jigs194,32,6,,F,maj,-5.0,164,,,,0,True,
nottingham,jigs195,33,6,,D,maj,-2.0,158,,,,0,True,
nottingham,jigs196,33,6,,D,maj,-2.0,156,,,,0,True,
nottingham,jigs197,49,6,,F,maj,-5.0,311,,,,0,True,
nottingham,jigs198,33,6,,A,maj,3.0,134,,,,0,True,
